name,topics,topic_0,topic_1
“免罚清单”不是“免责清单”,"[(0, 0.30301946), (1, 0.6969805)]",0.3030194640159607,0.6969804763793945
救人助人，这都是自己该做的事,"[(0, 0.7814907), (1, 0.21850938)]",0.781490683555603,0.21850937604904175
上海会展业按下“启动键”,"[(0, 0.42508987), (1, 0.5749101)]",0.42508986592292786,0.5749101042747498
领事为啥也“带货”,"[(0, 0.06597887), (1, 0.9340212)]",0.06597886979579926,0.9340211749076843
这一波实惠“阳光普照”,"[(0, 0.15474753), (1, 0.84525245)]",0.15474753081798553,0.8452524542808533
买预付卡可先扫码查企业信用,"[(0, 0.19774565), (1, 0.8022544)]",0.1977456510066986,0.8022543787956238
有总部特征5G企业最高补助1500万元,"[(0, 0.87082), (1, 0.12917997)]",0.8708199858665466,0.1291799694299698
一手抓抗疫一手抓复工复产,"[(0, 0.7263914), (1, 0.27360865)]",0.7263913750648499,0.27360865473747253
三级响应下的“新常态”,"[(0, 0.4556349), (1, 0.5443651)]",0.4556348919868469,0.5443651080131531
要飞的“独角兽”庆幸自己留下了,"[(0, 0.20319447), (1, 0.79680556)]",0.20319446921348572,0.7968055605888367
上海昨增1例境外输入病例,"[(0, 0.03991188), (1, 0.96008813)]",0.03991188108921051,0.9600881338119507
昨新增6例本土病例,"[(0, 0.023638757), (1, 0.9763613)]",0.023638756945729256,0.9763612747192383
关爱赴鄂抗疫医护人员子女,"[(0, 0.87681955), (1, 0.12318048)]",0.8768195509910583,0.12318047881126404
余年无骗,"[(0, 0.20977892), (1, 0.7902211)]",0.20977891981601715,0.790221095085144
1号台风“黄蜂”生成  比常年晚2个月,"[(0, 0.5334108), (1, 0.46658924)]",0.5334107875823975,0.4665892422199249
今年扩招10名护理学硕士生,"[(0, 0.9080235), (1, 0.09197653)]",0.908023476600647,0.09197653084993362
想起“128阿姨”，心里就暖暖的,"[(0, 0.8040544), (1, 0.19594562)]",0.8040543794631958,0.1959456205368042
两款中国新药　获FDA临床试验许可,"[(0, 0.87545085), (1, 0.12454919)]",0.875450849533081,0.12454918771982193
上海轨道交通系统气候风险地图出炉,"[(0, 0.31363103), (1, 0.68636894)]",0.3136310279369354,0.6863689422607422
机器人小伙伴　迈入最好的时代,"[(0, 0.14798139), (1, 0.8520186)]",0.14798139035701752,0.8520185947418213
2018至2019年度 上海市精神文明建设光荣榜,"[(1, 0.99703234)]",0.0,0.9970323443412781
“矛盾终点站”一扇门化解百姓忧,"[(0, 0.9952203)]",0.9952203035354614,0.0
“长三角慈善扶贫评审会”召开,"[(0, 0.71129966), (1, 0.2887003)]",0.7112996578216553,0.28870031237602234
为抗疫助力 为复学护航,"[(0, 0.24121399), (1, 0.758786)]",0.24121399223804474,0.7587860226631165
打开最美课本 用美滋润心灵,"[(0, 0.28217545), (1, 0.71782446)]",0.2821754515171051,0.7178244590759277
俄总统新闻秘书夫妇两人均确诊,"[(0, 0.091336735), (1, 0.9086633)]",0.09133673459291458,0.908663272857666
“美国优先”拖慢疫苗研发,"[(0, 0.35770497), (1, 0.64229506)]",0.3577049672603607,0.6422950625419617
维生素D或为治疗新冠肺炎关键,"[(0, 0.14975458), (1, 0.85024536)]",0.1497545838356018,0.8502453565597534
世卫：“重启”须配合“接触者追踪”,"[(0, 0.20782377), (1, 0.79217625)]",0.2078237682580948,0.7921762466430664
白宫下“口罩令” 特朗普就不戴,"[(0, 0.21681082), (1, 0.7831892)]",0.21681082248687744,0.7831891775131226
美CPI创12年来最大环比降幅,"[(0, 0.54688597), (1, 0.45311394)]",0.5468859672546387,0.45311394333839417
加州特斯拉复工 马斯克坐等被捕,"[(0, 0.5033017), (1, 0.4966983)]",0.5033016800880432,0.4966982901096344
意：部分“解封”疫情未反弹,"[(0, 0.08138829), (1, 0.9186117)]",0.08138828724622726,0.9186117053031921
复工该快该慢？总统专家打嘴仗,"[(0, 0.17528968), (1, 0.82471037)]",0.17528967559337616,0.8247103691101074
一城 两人 共情,"[(0, 0.9502871), (1, 0.049712896)]",0.9502871036529541,0.0497128963470459
时代来敲门 艺术作回响,"[(0, 0.90597093), (1, 0.094029054)]",0.9059709310531616,0.09402905404567719
约跑一场12小时戏曲马拉松,"[(0, 0.56221896), (1, 0.43778107)]",0.562218964099884,0.43778106570243835
脚尖上绽放天使的微笑,"[(0, 0.948694), (1, 0.05130599)]",0.9486939907073975,0.05130599066615105
找回最初的摩登样子,"[(0, 0.047628224), (1, 0.9523718)]",0.04762822389602661,0.9523717761039734
眼前碧波微澜 耳畔余音绕梁,"[(0, 0.3648268), (1, 0.6351732)]",0.3648267984390259,0.6351732015609741
社会职责,"[(0, 0.4729425), (1, 0.5270575)]",0.4729425013065338,0.5270575284957886
上交携手纽爱云交响,"[(0, 0.95305556), (1, 0.04694444)]",0.9530555605888367,0.04694443941116333
上海“最早逆行者”是个体育迷,"[(0, 0.85693806), (1, 0.14306192)]",0.8569380640983582,0.14306192100048065
心儿跟着儿子脚下的皮球往前飞,"[(0, 0.6167479), (1, 0.38325214)]",0.6167479157447815,0.3832521438598633
天津天海退出中超,"[(0, 0.52601856), (1, 0.47398138)]",0.5260185599327087,0.4739813804626465
申花时刻准备着天海引援再商量,"[(0, 0.09815373), (1, 0.90184623)]",0.0981537327170372,0.9018462300300598
因为读书　所以性感,"[(0, 0.73994136), (1, 0.26005864)]",0.7399413585662842,0.2600586414337158
牵手（外三首）,"[(0, 0.026456378), (1, 0.9735436)]",0.026456378400325775,0.9735435843467712
旧日黄花,"[(0, 0.96891636), (1, 0.031083627)]",0.9689163565635681,0.03108362667262554
云间超商购物忙,"[(0, 0.7537348), (1, 0.24626514)]",0.753734827041626,0.24626514315605164
福尔摩斯传人源源不绝,"[(0, 0.045984764), (1, 0.95401525)]",0.04598476365208626,0.9540152549743652
班长的班长“李云龙”,"[(0, 0.98023826), (1, 0.019761719)]",0.9802382588386536,0.019761718809604645
谢晋的“晋”是东晋还是西晋？,"[(0, 0.862443), (1, 0.13755701)]",0.8624429702758789,0.1375570148229599
诗意初夏,"[(0, 0.31253588), (1, 0.6874641)]",0.3125358819961548,0.6874641180038452
中外育儿有不同,"[(0, 0.7871765), (1, 0.21282347)]",0.7871764898300171,0.21282346546649933
活在世上，重在品牌,"[(0, 0.888841), (1, 0.11115905)]",0.8888409733772278,0.11115904897451401
由《清平乐》想到晏殊,"[(0, 0.98330104), (1, 0.016698902)]",0.983301043510437,0.01669890247285366
渡边淳一二三事,"[(0, 0.7328617), (1, 0.26713827)]",0.7328616976737976,0.26713827252388
图片新闻,"[(0, 0.058370057), (1, 0.9416299)]",0.05837005749344826,0.9416298866271973
上汽大众高端商务M PV定名“威然”,"[(0, 0.5634865), (1, 0.4365135)]",0.5634865164756775,0.4365135133266449
极能运动SUV领克0 5高光上市,"[(0, 0.031062722), (1, 0.96893734)]",0.031062722206115723,0.968937337398529
全新别克轿车家族5车联袂上市,"[(0, 0.037074566), (1, 0.96292543)]",0.03707456588745117,0.9629254341125488
广汽菲克特快专递十重好礼,"[(0, 0.18831563), (1, 0.81168437)]",0.18831562995910645,0.8116843700408936
“黑天鹅”殃及一季度汽车业,"[(0, 0.5610102), (1, 0.43898985)]",0.5610101819038391,0.4389898478984833
江淮纯电轿跑进化上市,"[(0, 0.1504435), (1, 0.8495565)]",0.15044349431991577,0.8495565056800842
上汽率先逆势突围底气何在,"[(0, 0.024598733), (1, 0.9754012)]",0.024598732590675354,0.9754012227058411
“双标”亮剑上汽荣威开启全面升级向上,"[(0, 0.016595535), (1, 0.98340446)]",0.01659553498029709,0.9834044575691223
在懂你的地方享更懂你的品质服务,"[(0, 0.028205123), (1, 0.9717949)]",0.02820512279868126,0.9717949032783508
养生“好手”春笋不能多吃？,"[(0, 0.50053614), (1, 0.49946386)]",0.5005361437797546,0.49946385622024536
如何应对耳鸣耳聋？,"[(0, 0.98899287), (1, 0.011007142)]",0.9889928698539734,0.011007142253220081
宅家长胖警惕脂肪肝主动治疗可逆转,"[(0, 0.98335224), (1, 0.016647777)]",0.9833522439002991,0.01664777658879757
本周，沪上知名种植牙明星专家与您相约,"[(0, 0.70378745), (1, 0.29621258)]",0.7037874460220337,0.2962125837802887
当艺术遇上技术,"[(0, 0.66137284), (1, 0.33862722)]",0.6613728404045105,0.3386272192001343
蹚出新路子  书写新篇章,"[(0, 0.24463834), (1, 0.7553617)]",0.2446383386850357,0.7553616762161255
“五五购物节”撬动上海消费复苏,"[(0, 0.79552287), (1, 0.20447715)]",0.7955228686332703,0.20447714626789093
北外滩 展开新时代“清明上河图”,"[(0, 0.4024989), (1, 0.59750104)]",0.40249890089035034,0.5975010395050049
陈望道译《共产党宣言》6个版本亮相,"[(0, 0.32200247), (1, 0.6779975)]",0.32200247049331665,0.6779975295066833
全力守护好校园安全师生安全,"[(0, 0.9234497), (1, 0.07655026)]",0.923449695110321,0.07655026018619537
向上向善向美形成善治的力量,"[(0, 0.92489433), (1, 0.07510566)]",0.9248943328857422,0.07510565966367722
上海航运业发祥地孕育多个全国第一,"[(0, 0.7989597), (1, 0.20104031)]",0.7989596724510193,0.20104031264781952
北外滩——睁眼看世界“启航之地”,"[(0, 0.023931706), (1, 0.9760683)]",0.023931706324219704,0.9760683178901672
保护中华鲟就是保护我们自己,"[(0, 0.9807468), (1, 0.019253243)]",0.9807468056678772,0.019253242760896683
北外滩展开新时代“清明上河图”,"[(0, 0.28491548), (1, 0.71508455)]",0.2849154770374298,0.7150845527648926
追加折扣车增发消费券,"[(0, 0.033223186), (1, 0.96677685)]",0.03322318568825722,0.9667768478393555
这两个月，600余项活动在路上,"[(0, 0.04288309), (1, 0.9571169)]",0.04288309067487717,0.9571169018745422
线上零售额超400亿元 线下实物消费482亿元,"[(0, 0.49381053), (1, 0.5061894)]",0.4938105344772339,0.5061894059181213
申城“高架月季”的美丽故事,"[(0, 0.29465413), (1, 0.70534587)]",0.29465413093566895,0.705345869064331
垃圾箱房加装“远程智能监控”,"[(0, 0.3537243), (1, 0.6462757)]",0.35372430086135864,0.6462756991386414
李佳琦有理也可“声高”,"[(0, 0.6403106), (1, 0.3596894)]",0.6403105854988098,0.3596894145011902
6条处理线“大口”吞吃湿垃圾,"[(0, 0.034381967), (1, 0.96561795)]",0.034381967037916183,0.9656179547309875
一份份建议凝聚对上海的深情,"[(0, 0.3727989), (1, 0.62720114)]",0.372798889875412,0.6272011399269104
上海加大发热门诊“把关”力度,"[(0, 0.6373491), (1, 0.36265087)]",0.6373491287231445,0.36265087127685547
杨浦打造“复旦国际人文社区”,"[(0, 0.83636415), (1, 0.16363586)]",0.8363641500473022,0.16363586485385895
未雨绸缪疏通窨井,"[(0, 0.65989345), (1, 0.34010655)]",0.6598934531211853,0.3401065468788147
上海要顺应消费提质扩容新趋势,"[(0, 0.8982169), (1, 0.101783104)]",0.8982169032096863,0.10178310424089432
复旦儿科医院“网上医院”开诊,"[(0, 0.93457), (1, 0.06543004)]",0.9345700144767761,0.06543003767728806
上海无新增确诊病例,"[(0, 0.033826496), (1, 0.9661735)]",0.033826496452093124,0.966173529624939
昨新增本土确诊病例3例,"[(0, 0.027460745), (1, 0.9725393)]",0.027460744604468346,0.9725393056869507
货币政策逆周期调节效果显著,"[(0, 0.9071013), (1, 0.09289877)]",0.9071012735366821,0.09289877116680145
高架练兵,"[(0, 0.47486663), (1, 0.5251334)]",0.4748666286468506,0.5251333713531494
控制你自己,"[(0, 0.9738891), (1, 0.026110897)]",0.9738891124725342,0.026110896840691566
进出须报备防疫有“礼包”,"[(0, 0.91585034), (1, 0.084149644)]",0.9158503413200378,0.08414964377880096
上网课不能仅有视频和电子教材,"[(0, 0.97460884), (1, 0.025391188)]",0.974608838558197,0.025391187518835068
申城在线学习者七成看好智能教学,"[(0, 0.925803), (1, 0.074196965)]",0.925803005695343,0.0741969645023346
中小学老师被“逼”出新技能,"[(0, 0.98772335), (1, 0.012276676)]",0.9877233505249023,0.012276675552129745
孩子打卡网课 最大收获是自律,"[(0, 0.98287195), (1, 0.017128054)]",0.982871949672699,0.017128054052591324
老师变主播  联手打造翻转课堂,"[(0, 0.80994254), (1, 0.19005738)]",0.8099425435066223,0.19005738198757172
西班牙113岁老妪感染新冠后已治愈,"[(0, 0.11157652), (1, 0.88842344)]",0.11157651990652084,0.8884234428405762
重开首日人满为患 美一餐馆被迫关门,"[(0, 0.46206075), (1, 0.53793925)]",0.46206074953079224,0.5379392504692078
涉嫌干预司法  巴西总统被查,"[(0, 0.034054276), (1, 0.9659457)]",0.03405427560210228,0.9659457206726074
总统心急复工 巴西各州拒绝,"[(0, 0.32456288), (1, 0.67543715)]",0.3245628774166107,0.6754371523857117
卫生服务不平等导致疫情大流行,"[(0, 0.2414041), (1, 0.7585959)]",0.24140410125255585,0.758595883846283
马斯克 特斯拉下周一复工,"[(0, 0.23109378), (1, 0.76890624)]",0.23109377920627594,0.7689062356948853
特朗普 口罩厂不让我视察,"[(0, 0.3496184), (1, 0.6503816)]",0.34961840510368347,0.6503816246986389
新意融古意 前生获新生,"[(0, 0.7541646), (1, 0.24583544)]",0.7541645765304565,0.24583543837070465
当艺术遇上技术,"[(0, 0.55001676), (1, 0.44998324)]",0.5500167608261108,0.44998323917388916
90后挥毫 纸上烟云漫,"[(0, 0.83150357), (1, 0.16849646)]",0.8315035700798035,0.16849645972251892
文物“网拍”呈现新常态,"[(0, 0.82801193), (1, 0.17198808)]",0.8280119299888611,0.1719880849123001
线下全预约　云上一键达,"[(0, 0.06619788), (1, 0.9338021)]",0.06619787961244583,0.9338021278381348
5﹒20 重返东方艺术中心,"[(0, 0.17170219), (1, 0.8282978)]",0.17170219123363495,0.8282977938652039
百年颂 明天首次试演,"[(0, 0.8653871), (1, 0.1346129)]",0.8653870820999146,0.13461290299892426
柯洁就要成为劳模了,"[(0, 0.72379977), (1, 0.27620023)]",0.7237997651100159,0.27620023488998413
2020年钻石联赛新赛历,"[(0, 0.16555956), (1, 0.83444047)]",0.1655595600605011,0.8344404697418213
长长久久,"[(0, 0.027988307), (1, 0.9720117)]",0.027988307178020477,0.9720116853713989
努力学中文  争取让翻译失业,"[(0, 0.3447424), (1, 0.65525764)]",0.34474238753318787,0.6552576422691345
金秋申城将迎来赛事旺季,"[(1, 0.9908451)]",0.0,0.9908450841903687
爱踢球的男孩女孩,"[(0, 0.5329109), (1, 0.46708912)]",0.5329108834266663,0.46708911657333374
母亲的坛子菜,"[(0, 0.987589), (1, 0.012411006)]",0.9875890016555786,0.012411005795001984
苦笋,"[(0, 0.24676754), (1, 0.7532324)]",0.2467675358057022,0.7532324194908142
换了一只大冰箱,"[(0, 0.8537495), (1, 0.14625046)]",0.8537495136260986,0.14625045657157898
蒲公英,"[(0, 0.052014656), (1, 0.9479853)]",0.052014656364917755,0.9479852914810181
上海人的猪油,"[(0, 0.32730317), (1, 0.6726969)]",0.3273031711578369,0.6726968884468079
三十而立,"[(0, 0.54246956), (1, 0.45753044)]",0.5424695611000061,0.4575304388999939
身边的沧桑,"[(0, 0.30128184), (1, 0.69871813)]",0.3012818396091461,0.6987181305885315
回首那不勒斯,"[(0, 0.544576), (1, 0.45542395)]",0.5445759892463684,0.4554239511489868
清苦清苦的味道,"[(0, 0.1597244), (1, 0.8402756)]",0.1597243994474411,0.8402755856513977
跌跤,"[(0, 0.9857958), (1, 0.014204184)]",0.985795795917511,0.014204183593392372
疫情过后，邮轮业酝酿重新起航,"[(0, 0.5236958), (1, 0.47630414)]",0.5236958265304565,0.47630414366722107
美国疫情数据为何矛盾混乱,"[(0, 0.08699908), (1, 0.91300094)]",0.0869990810751915,0.9130009412765503
猪湾事件重演？雇佣兵搅动美委关系,"[(1, 0.9902981)]",0.0,0.9902980923652649
耿直的“美国钟南山”福奇,"[(0, 0.07078137), (1, 0.9292186)]",0.07078137248754501,0.929218590259552
一吃米饭血糖就升 错在吃法不科学,"[(0, 0.46180645), (1, 0.5381935)]",0.46180644631385803,0.5381935238838196
白天嗜睡也许是糖尿病“作祟”,"[(0, 0.9710198), (1, 0.028980214)]",0.9710198044776917,0.028980214148759842
日常生活中养生如何吃人参？,"[(0, 0.037173245), (1, 0.9628267)]",0.03717324510216713,0.9628267288208008
怎样摆脱房颤困扰，如何免除血栓栓塞后患,"[(0, 0.9737107), (1, 0.02628929)]",0.9737107157707214,0.026289289817214012
符合条件的松牙就能保住,"[(0, 0.96139413), (1, 0.03860586)]",0.9613941311836243,0.038605861365795135
我是新上海人上海成就了我,"[(0, 0.39710003), (1, 0.6028999)]",0.397100031375885,0.6028999090194702
导读,"[(0, 0.12907505), (1, 0.87092495)]",0.1290750503540039,0.8709249496459961
决不能让疫情防控前功尽弃,"[(0, 0.90368277), (1, 0.09631725)]",0.9036827683448792,0.09631724655628204
生命最后一刻，他依然在岗位上,"[(0, 0.15122762), (1, 0.84877235)]",0.15122762322425842,0.8487723469734192
上海9大行动促大学生就业创业,"[(0, 0.35286906), (1, 0.64713097)]",0.35286906361579895,0.6471309661865234
好吃又不贵,"[(0, 0.09482843), (1, 0.9051716)]",0.09482842683792114,0.9051715731620789
浦东滨江美景芬芳,"[(0, 0.7117684), (1, 0.28823158)]",0.711768388748169,0.28823158144950867
讲述温暖动人“看夕阳”幕后故事,"[(0, 0.9854371), (1, 0.014562879)]",0.9854370951652527,0.014562878757715225
高标准严要求做好生态环保,"[(0, 0.98040587), (1, 0.019594112)]",0.980405867099762,0.019594112411141396
实现复制一批“特斯拉”项目,"[(0, 0.5808549), (1, 0.41914508)]",0.5808548927307129,0.4191450774669647
超过80%规划面积已成功签约,"[(0, 0.022897413), (1, 0.9771026)]",0.02289741300046444,0.9771025776863098
上海信易贷综合服务平台启动,"[(0, 0.68784815), (1, 0.3121519)]",0.6878481507301331,0.3121519088745117
上海九大行动助力就业创业,"[(0, 0.49678794), (1, 0.5032121)]",0.4967879354953766,0.5032120943069458
长三角“一家门”打造满意消费,"[(0, 0.09221838), (1, 0.90778166)]",0.09221837669610977,0.9077816605567932
莫道桑榆晚  抗疫同立功,"[(0, 0.9245987), (1, 0.075401336)]",0.9245986938476562,0.07540133595466614
申城首个文明创建智能体系登陆浦东,"[(0, 0.6677738), (1, 0.33222622)]",0.6677737832069397,0.3322262167930603
教室不是“粉丝加工厂”,"[(0, 0.30844623), (1, 0.6915538)]",0.3084462285041809,0.6915537714958191
构建“大应急”模式  为上海守住安全底线,"[(0, 0.97997206), (1, 0.020027969)]",0.9799720644950867,0.020027969032526016
